timestamp,src_port,dst_port,protocol,packet_size,label
2025-10-22T23:51:00.453888,32904,2993,TCP,364,0
2025-10-22T23:51:01.357944,5393,1699,TCP,413,0
2025-10-22T23:51:01.908144,6682,262,TCP,585,0
2025-10-22T23:51:03.366296,64447,4042,TCP,335,0
2025-10-22T23:51:04.161657,50061,4182,TCP,550,0
2025-10-22T23:51:04.776516,46340,6803,ICMP,155,0
2025-10-22T23:51:06.458556,52883,1050,UDP,110,0
2025-10-22T23:51:08.056077,20364,146,TCP,313,0
2025-10-22T23:51:08.768680,17439,3710,TCP,381,0
2025-10-22T23:51:09.934914,58639,3140,TCP,110,0
2025-10-22T23:51:10.216048,40883,4091,TCP,320,0
2025-10-22T23:51:11.639598,26234,6830,UDP,549,0
2025-10-22T23:51:12.396669,28527,4688,TCP,495,0
2025-10-22T23:51:13.679655,7641,576,TCP,63,2
2025-10-22T23:51:13.751848,35843,656,TCP,129,2
2025-10-22T23:51:14.268638,40044,787,TCP,85,2
2025-10-22T23:51:14.541787,49501,565,TCP,166,2
2025-10-22T23:51:15.899870,52863,1883,TCP,1124,1
2025-10-22T23:51:15.939108,1021,80,UDP,1446,1
2025-10-22T23:51:16.204227,51762,1883,TCP,1492,1
2025-10-22T23:51:16.320284,46313,80,UDP,1132,1
2025-10-22T23:51:16.649980,28509,1883,TCP,1050,1
2025-10-22T23:51:18.181668,22767,1953,TCP,476,0
2025-10-22T23:51:18.220003,17085,2467,TCP,431,0
2025-10-22T23:51:19.178366,6628,2682,TCP,424,0
2025-10-22T23:51:20.305059,9190,2616,TCP,317,0
2025-10-22T23:51:21.774600,6683,5783,TCP,500,0
2025-10-22T23:51:23.262353,25839,3794,TCP,451,0
2025-10-22T23:51:24.580447,32971,104,ICMP,374,0
2025-10-22T23:51:25.967245,48601,6092,TCP,227,0
2025-10-22T23:51:26.676916,26304,1178,UDP,565,0
2025-10-22T23:51:26.959043,6432,2246,TCP,177,0
2025-10-22T23:51:28.206364,64985,8074,TCP,96,0
2025-10-22T23:51:29.883211,28348,5739,UDP,311,0
2025-10-22T23:51:31.521985,61577,5391,TCP,524,0
2025-10-22T23:51:32.721280,32861,811,ICMP,88,0
2025-10-22T23:51:33.143883,9179,512,TCP,87,2
2025-10-22T23:51:33.258702,35713,556,TCP,158,2
2025-10-22T23:51:34.045781,33042,235,TCP,140,2
2025-10-22T23:51:34.291566,11620,86,TCP,157,2
2025-10-22T23:51:34.723388,2332,724,TCP,186,2
2025-10-22T23:51:36.036937,54480,3034,UDP,281,0
2025-10-22T23:51:36.843232,42971,1883,UDP,1348,1
2025-10-22T23:51:37.262502,44721,8080,TCP,1229,1
2025-10-22T23:51:37.775799,57291,443,UDP,1496,1
2025-10-22T23:51:37.983954,25399,1883,TCP,1372,1
2025-10-22T23:51:38.551790,2778,1883,TCP,1452,1
2025-10-22T23:51:39.084121,19348,443,TCP,1424,1
2025-10-22T23:51:41.061106,50557,299,TCP,141,2
2025-10-22T23:51:41.505947,46600,400,TCP,105,2
2025-10-22T23:51:41.872250,25146,450,TCP,67,2
2025-10-22T23:51:41.899968,29557,656,TCP,57,2
2025-10-22T23:51:42.634579,1693,934,TCP,83,2
2025-10-22T23:51:42.687068,14041,687,TCP,125,2
2025-10-22T23:51:42.882679,43553,382,TCP,98,2
2025-10-22T23:51:43.372381,43431,3375,TCP,77,0
2025-10-22T23:51:44.399179,1212,2790,TCP,252,0
2025-10-22T23:51:45.107411,45877,158,TCP,291,0
2025-10-22T23:51:45.909866,19153,3939,TCP,556,0
2025-10-22T23:51:47.779847,40411,1883,TCP,1437,1
2025-10-22T23:51:48.382405,1824,443,TCP,1367,1
2025-10-22T23:51:48.437559,8119,8080,UDP,1226,1
2025-10-22T23:51:48.657115,56270,1883,UDP,1251,1
2025-10-22T23:51:50.406314,55128,6920,TCP,120,0
2025-10-22T23:51:50.556329,2068,2320,TCP,191,0
2025-10-22T23:51:51.232498,65419,7955,TCP,324,0
2025-10-22T23:51:51.551947,9603,1551,TCP,375,0
2025-10-22T23:51:53.317480,62387,4142,TCP,513,0
2025-10-22T23:51:54.651254,58752,5845,TCP,106,0
2025-10-22T23:51:55.588367,53475,1883,TCP,1281,1
2025-10-22T23:51:56.331939,40323,1883,TCP,1118,1
2025-10-22T23:51:56.651288,63225,8080,TCP,1125,1
2025-10-22T23:51:56.688456,56133,8080,UDP,1354,1
2025-10-22T23:51:58.221251,25463,7632,TCP,511,0
2025-10-22T23:51:59.683155,41557,3315,TCP,358,0
2025-10-22T23:52:01.305952,23737,3452,TCP,157,0
2025-10-22T23:52:01.871025,16176,3784,TCP,432,0
2025-10-22T23:52:03.383181,55667,80,TCP,1140,1
2025-10-22T23:52:03.758174,11819,80,UDP,1486,1
2025-10-22T23:52:04.242409,33475,8080,UDP,1302,1
2025-10-22T23:52:04.250444,24517,8080,UDP,1321,1
2025-10-22T23:52:06.958500,43909,5845,TCP,253,0
2025-10-22T23:52:08.591699,60721,6246,UDP,402,0
2025-10-22T23:52:10.409335,51242,6592,TCP,153,0
2025-10-22T23:52:10.734733,16887,3010,TCP,552,0
2025-10-22T23:52:12.332277,47725,6088,TCP,335,0
2025-10-22T23:52:12.750130,24073,3155,TCP,421,0
2025-10-22T23:52:14.208758,62686,1289,TCP,335,0
2025-10-22T23:52:14.713099,26059,1678,UDP,184,0
2025-10-22T23:52:14.753669,42075,2527,TCP,59,0
2025-10-22T23:52:15.224849,59831,6972,TCP,490,0
2025-10-22T23:52:16.207693,23228,4985,TCP,227,0
2025-10-22T23:52:18.064958,28852,6104,TCP,248,0
2025-10-22T23:52:19.739559,7654,5548,TCP,261,0
2025-10-22T23:52:20.079815,14357,6475,TCP,560,0
2025-10-22T23:52:20.991179,62585,758,UDP,426,0
2025-10-22T23:52:21.735200,42161,2545,TCP,466,0
2025-10-22T23:52:23.591193,27960,178,TCP,98,2
2025-10-22T23:52:24.182198,9114,499,TCP,101,2
2025-10-22T23:52:24.749118,20383,471,TCP,105,2
2025-10-22T23:52:25.434851,43482,892,TCP,85,2
2025-10-22T23:52:25.993879,11399,967,TCP,160,2
2025-10-22T23:52:26.022683,19720,179,TCP,152,2
2025-10-22T23:52:26.555010,62448,754,TCP,100,2
2025-10-22T23:52:26.770992,43631,478,TCP,87,2
2025-10-22T23:52:27.329078,26224,162,TCP,154,2
2025-10-22T23:52:27.478022,23366,667,TCP,67,2
2025-10-22T23:52:27.613643,13379,839,TCP,124,2
2025-10-22T23:52:28.961456,57294,6348,ICMP,570,0
2025-10-22T23:52:29.615099,65185,632,UDP,427,0
2025-10-22T23:52:31.001177,5002,7907,TCP,559,0
2025-10-22T23:52:32.457631,49104,5941,TCP,320,0
2025-10-22T23:52:33.090819,24951,411,TCP,47,2
2025-10-22T23:52:33.880356,28224,613,TCP,167,2
2025-10-22T23:52:34.274551,14445,105,TCP,164,2
2025-10-22T23:52:34.752482,35393,478,TCP,174,2
2025-10-22T23:52:35.059180,62886,36,TCP,132,2
2025-10-22T23:52:35.686606,33005,951,TCP,101,2
2025-10-22T23:52:36.244898,14652,6010,UDP,198,0
2025-10-22T23:52:36.478668,10529,6466,TCP,157,0
2025-10-22T23:52:37.926928,9870,2443,TCP,440,0
2025-10-22T23:52:39.581520,16371,7821,UDP,164,0
2025-10-22T23:52:40.272124,11541,7105,TCP,263,0
2025-10-22T23:52:41.910792,60060,2668,UDP,579,0
2025-10-22T23:52:42.913169,39167,3034,TCP,159,0
2025-10-22T23:52:44.269483,10079,7675,TCP,544,0
2025-10-22T23:52:45.953471,43923,114,TCP,127,0
2025-10-22T23:52:47.299390,63373,1974,TCP,476,0
2025-10-22T23:52:48.788205,40315,7162,TCP,413,0
2025-10-22T23:52:50.420430,33166,6520,TCP,54,0
2025-10-22T23:52:52.296893,35294,3045,TCP,97,0
2025-10-22T23:52:53.635846,28390,3509,TCP,141,0
2025-10-22T23:52:55.363723,53925,7195,TCP,78,0
2025-10-22T23:52:56.872576,38501,1970,UDP,475,0
2025-10-22T23:52:58.113806,16147,7362,TCP,368,0
2025-10-22T23:53:00.049207,46111,2979,TCP,423,0
2025-10-22T23:53:01.514499,13036,1372,TCP,220,0
2025-10-22T23:53:02.997983,29726,443,UDP,1380,1
2025-10-22T23:53:03.658767,51185,443,UDP,1187,1
2025-10-22T23:53:04.031172,5685,1883,TCP,1221,1
2025-10-22T23:53:06.132914,59266,3845,TCP,579,0
2025-10-22T23:53:06.158460,50724,7249,TCP,167,0
2025-10-22T23:53:06.471452,44974,6397,TCP,65,0
2025-10-22T23:53:07.106754,45873,874,TCP,64,2
2025-10-22T23:53:07.385080,55317,631,TCP,84,2
2025-10-22T23:53:07.779513,63053,422,TCP,118,2
2025-10-22T23:53:08.230784,13658,111,TCP,99,2
2025-10-22T23:53:08.498274,58876,994,TCP,55,2
2025-10-22T23:53:09.166169,25762,1024,TCP,45,2
2025-10-22T23:53:09.492600,29671,689,TCP,54,2
2025-10-22T23:53:11.171601,36716,3469,TCP,191,0
2025-10-22T23:53:12.468116,15919,1162,TCP,117,0
2025-10-22T23:53:12.721629,13809,6658,TCP,349,0
2025-10-22T23:53:14.516658,38194,959,TCP,290,0
2025-10-22T23:53:15.410834,2196,1883,TCP,1398,1
2025-10-22T23:53:15.481339,42606,80,TCP,1424,1
2025-10-22T23:53:15.505338,9676,443,TCP,1039,1
2025-10-22T23:53:16.290201,60002,1883,UDP,1223,1
2025-10-22T23:53:16.896517,16406,1883,UDP,1173,1
2025-10-22T23:53:17.556698,27373,80,UDP,1451,1
2025-10-22T23:53:17.943684,19298,8080,UDP,1018,1
2025-10-22T23:53:18.950024,58972,5580,TCP,395,0
2025-10-22T23:53:20.030706,2497,1661,TCP,271,0
2025-10-22T23:53:20.981458,42968,6005,TCP,461,0
2025-10-22T23:53:21.499045,27143,2780,TCP,530,0
2025-10-22T23:53:22.027463,10128,5272,UDP,285,0
2025-10-22T23:53:23.992340,51389,2834,TCP,186,0
2025-10-22T23:53:24.886014,55521,2842,TCP,531,0
2025-10-22T23:53:25.019767,53828,7175,TCP,594,0
2025-10-22T23:53:26.764318,27348,3107,TCP,171,0
2025-10-22T23:53:27.733449,58342,136,TCP,105,2
2025-10-22T23:53:28.399666,34781,937,TCP,54,2
2025-10-22T23:53:28.469932,18172,15,TCP,45,2
2025-10-22T23:53:29.091358,28020,468,TCP,199,2
2025-10-22T23:53:29.243207,12325,349,TCP,75,2
2025-10-22T23:53:29.416718,37546,1024,TCP,179,2
2025-10-22T23:53:30.188554,16514,5271,TCP,563,0
2025-10-22T23:53:30.644406,2820,5270,UDP,523,0
2025-10-22T23:53:32.490326,6181,7471,TCP,597,0
2025-10-22T23:53:33.669648,46278,7345,TCP,326,0
2025-10-22T23:53:34.188844,23209,7630,TCP,325,0
2025-10-22T23:53:36.141292,35008,2615,TCP,46,0
2025-10-22T23:53:37.463283,1621,4348,TCP,71,0
2025-10-22T23:53:38.023679,25432,1485,TCP,214,0
2025-10-22T23:53:39.837733,5954,1726,ICMP,152,0
2025-10-22T23:53:40.961416,4089,3744,TCP,479,0
2025-10-22T23:53:41.108728,13592,5745,ICMP,560,0
2025-10-22T23:53:42.248311,49955,875,TCP,100,2
2025-10-22T23:53:42.306001,38107,570,TCP,57,2
2025-10-22T23:53:42.579276,54867,786,TCP,128,2
2025-10-22T23:53:44.500881,16443,3801,TCP,150,0
2025-10-22T23:53:46.473359,51158,2105,TCP,199,0
2025-10-22T23:53:47.551504,64219,3762,UDP,588,0
2025-10-22T23:53:48.421401,16410,3476,TCP,475,0
2025-10-22T23:53:48.691923,40195,4897,TCP,207,0
2025-10-22T23:53:49.365602,51889,4368,TCP,566,0
2025-10-22T23:53:51.301352,42494,2228,TCP,107,0
2025-10-22T23:53:51.607362,27470,6814,UDP,66,0
2025-10-22T23:53:52.101673,58601,419,TCP,567,0
2025-10-22T23:53:52.393952,41182,5268,TCP,581,0
2025-10-22T23:53:53.287234,34672,1475,UDP,136,0
2025-10-22T23:53:54.577788,29470,1416,UDP,556,0
2025-10-22T23:53:54.775597,13651,51,TCP,358,0
2025-10-22T23:53:55.031319,11290,985,UDP,266,0
2025-10-22T23:53:55.704842,17065,3676,TCP,180,0
2025-10-22T23:53:56.754688,3668,1816,UDP,323,0
2025-10-22T23:53:57.009273,11591,1883,UDP,1075,1
2025-10-22T23:53:57.575372,22750,80,UDP,1190,1
2025-10-22T23:53:58.245283,43220,80,UDP,1079,1
2025-10-22T23:53:58.272843,17482,1883,TCP,1066,1
2025-10-22T23:53:58.659735,60556,2754,TCP,215,0
2025-10-22T23:53:59.288479,39276,7405,TCP,360,0
2025-10-22T23:54:01.002623,22428,705,TCP,576,0
2025-10-22T23:54:02.861751,2037,6204,TCP,211,0
2025-10-22T23:54:04.116590,20602,5916,TCP,316,0
2025-10-22T23:54:04.430684,46710,257,TCP,178,0
2025-10-22T23:54:05.370464,49738,1372,UDP,569,0
2025-10-22T23:54:06.717530,47180,1152,TCP,87,0
2025-10-22T23:54:07.188778,21658,3980,TCP,71,0
2025-10-22T23:54:07.496144,51565,4850,UDP,543,0
2025-10-22T23:54:08.935513,26358,8080,TCP,1238,1
2025-10-22T23:54:09.486508,61146,80,TCP,1206,1
2025-10-22T23:54:09.734756,40972,443,UDP,1209,1
2025-10-22T23:54:10.378033,15330,4751,UDP,182,0
2025-10-22T23:54:12.283036,50693,8071,TCP,410,0
2025-10-22T23:54:13.507654,5904,975,TCP,413,0
2025-10-22T23:54:14.841323,28193,5103,ICMP,390,0
2025-10-22T23:54:16.625729,33426,1806,ICMP,151,0
2025-10-22T23:54:16.811692,27326,3468,TCP,172,0
2025-10-22T23:54:17.698944,24190,7709,TCP,378,0
2025-10-22T23:54:18.883856,30629,3013,TCP,347,0
2025-10-22T23:54:20.749449,9449,5731,UDP,229,0
2025-10-22T23:54:21.117625,23815,3518,TCP,267,0
2025-10-22T23:54:21.474100,18583,6944,UDP,375,0
2025-10-22T23:54:22.221188,21822,5425,UDP,409,0
2025-10-22T23:54:22.753751,56747,5770,TCP,484,0
2025-10-22T23:54:23.478930,43305,4888,ICMP,408,0
2025-10-22T23:54:24.632328,9043,2101,TCP,442,0
2025-10-22T23:54:26.229822,2731,5531,TCP,279,0
2025-10-22T23:54:27.266093,23166,4856,TCP,303,0
2025-10-22T23:54:28.916380,38445,5355,UDP,160,0
2025-10-22T23:54:30.004008,14936,3362,TCP,96,0
2025-10-22T23:54:31.222047,39505,5739,UDP,151,0
2025-10-22T23:54:31.827434,20992,5568,ICMP,484,0
2025-10-22T23:54:33.633854,27291,6760,UDP,351,0
2025-10-22T23:54:34.637256,55374,5915,TCP,297,0
2025-10-22T23:54:34.764105,36196,8080,UDP,1103,1
2025-10-22T23:54:34.903494,51705,8080,TCP,1044,1
2025-10-22T23:54:35.389658,10249,80,UDP,1443,1
2025-10-22T23:54:36.007777,55424,80,UDP,1388,1
2025-10-22T23:54:36.114041,16059,8080,UDP,1310,1
2025-10-22T23:54:38.291180,38236,1655,TCP,64,0
2025-10-22T23:54:39.768407,29229,279,TCP,311,0
2025-10-22T23:54:39.809335,2616,587,ICMP,94,0
2025-10-22T23:54:41.471185,52470,2049,UDP,406,0
2025-10-22T23:54:43.043348,10533,3044,TCP,219,0
2025-10-22T23:54:44.454139,1183,5199,UDP,179,0
2025-10-22T23:54:44.615044,28727,1836,UDP,217,0
2025-10-22T23:54:44.776249,26849,5118,TCP,586,0
2025-10-22T23:54:45.220081,55065,1245,TCP,436,0
2025-10-22T23:54:47.116058,29309,3509,UDP,159,0
2025-10-22T23:54:48.215710,44886,7104,TCP,173,0
2025-10-22T23:54:48.420310,43279,440,TCP,187,2
2025-10-22T23:54:48.616052,9200,963,TCP,114,2
2025-10-22T23:54:49.407218,12787,909,TCP,118,2
2025-10-22T23:54:49.911960,8010,694,TCP,64,2
2025-10-22T23:54:50.099722,63136,74,TCP,154,2
2025-10-22T23:54:51.116553,34791,1138,UDP,469,0
2025-10-22T23:54:51.645174,37505,7030,TCP,94,0
2025-10-22T23:54:52.247728,34063,7625,TCP,128,0
2025-10-22T23:54:53.303143,14923,3624,TCP,76,0
2025-10-22T23:54:54.634016,1262,6420,TCP,184,0
2025-10-22T23:54:55.068917,51398,3839,TCP,548,0
2025-10-22T23:54:55.439507,11114,7122,ICMP,482,0
2025-10-22T23:54:56.318063,39449,3013,TCP,333,0
2025-10-22T23:54:57.116600,17085,1171,UDP,175,0
2025-10-22T23:54:59.067751,41299,104,TCP,399,0
2025-10-22T23:55:00.463409,18999,2851,TCP,329,0
2025-10-22T23:55:02.021109,65341,448,TCP,139,0
2025-10-22T23:55:02.465947,58119,7053,UDP,118,0
2025-10-22T23:55:03.052310,41520,1022,UDP,410,0
2025-10-22T23:55:04.468759,22829,7554,TCP,463,0
2025-10-22T23:55:04.708714,21257,4727,ICMP,360,0
2025-10-22T23:55:05.530272,30560,8004,UDP,204,0
2025-10-22T23:55:06.757455,36789,2482,UDP,141,0
2025-10-22T23:55:08.395886,10418,1682,UDP,591,0
2025-10-22T23:55:10.293096,50447,475,TCP,401,0
2025-10-22T23:55:11.481450,13142,4339,TCP,191,0
2025-10-22T23:55:13.073832,29106,7401,TCP,489,0
2025-10-22T23:55:13.643074,36535,5022,TCP,443,0
2025-10-22T23:55:14.862393,20135,442,TCP,308,0
2025-10-22T23:55:15.623612,20140,3122,TCP,101,0
2025-10-22T23:55:16.683837,53047,3636,TCP,594,0
2025-10-22T23:55:18.495412,47447,8080,TCP,1214,1
2025-10-22T23:55:18.951721,41674,80,UDP,1158,1
2025-10-22T23:55:19.556096,10684,1883,TCP,1415,1
2025-10-22T23:55:19.884792,37586,4500,TCP,210,0
2025-10-22T23:55:21.032403,8596,577,TCP,105,2
2025-10-22T23:55:21.511219,60226,245,TCP,94,2
2025-10-22T23:55:21.843884,39373,371,TCP,103,2
2025-10-22T23:55:23.014162,28423,8048,TCP,378,0
2025-10-22T23:55:23.148351,11558,4688,UDP,465,0
2025-10-22T23:55:23.648675,5161,7495,UDP,170,0
2025-10-22T23:55:25.528597,62342,4270,TCP,60,0
2025-10-22T23:55:26.535514,47567,895,TCP,326,0
2025-10-22T23:55:27.358987,59285,2795,TCP,518,0
2025-10-22T23:55:29.258784,12616,3094,TCP,451,0
2025-10-22T23:55:30.046885,46980,871,TCP,184,2
2025-10-22T23:55:30.512533,19233,705,TCP,99,2
2025-10-22T23:55:30.541840,51936,9,TCP,156,2
2025-10-22T23:55:30.711412,56718,337,TCP,83,2
2025-10-22T23:55:31.410650,61775,628,TCP,79,2
2025-10-22T23:55:33.047054,44643,995,TCP,183,2
2025-10-22T23:55:33.563309,27780,662,TCP,173,2
2025-10-22T23:55:33.602203,42707,829,TCP,127,2
2025-10-22T23:55:35.653367,59888,6995,TCP,211,0
2025-10-22T23:55:37.498587,33684,438,TCP,172,0
2025-10-22T23:55:37.705993,64335,2239,TCP,488,0
2025-10-22T23:55:39.111811,29888,5701,TCP,319,0
2025-10-22T23:55:39.499157,49615,1919,UDP,311,0
2025-10-22T23:55:41.455101,38690,5736,TCP,522,0
2025-10-22T23:55:42.661408,8559,4903,TCP,483,0
2025-10-22T23:55:42.801336,65251,1548,UDP,552,0
2025-10-22T23:55:44.369069,40925,3786,TCP,566,0
2025-10-22T23:55:44.736036,41518,5962,TCP,576,0
2025-10-22T23:55:45.839882,14829,6420,TCP,169,0
2025-10-22T23:55:46.074936,24729,3145,TCP,42,0
2025-10-22T23:55:46.884074,56372,443,UDP,1288,1
2025-10-22T23:55:47.321161,6071,8080,UDP,1327,1
2025-10-22T23:55:47.407368,38891,1883,TCP,1477,1
2025-10-22T23:55:47.801612,53433,8080,TCP,1397,1
2025-10-22T23:55:49.787458,10705,6993,TCP,517,0
2025-10-22T23:55:49.883463,63569,3459,TCP,489,0
2025-10-22T23:55:50.107931,41704,6333,ICMP,186,0
2025-10-22T23:55:50.767085,25159,80,TCP,1049,1
2025-10-22T23:55:51.293356,58022,8080,UDP,1063,1
2025-10-22T23:55:51.867969,52154,80,UDP,1439,1
2025-10-22T23:55:52.258739,53089,8080,UDP,1362,1
2025-10-22T23:55:52.532831,16306,80,TCP,1122,1
2025-10-22T23:55:53.487969,47073,3070,UDP,67,0
2025-10-22T23:55:54.164210,10928,452,TCP,470,0
2025-10-22T23:55:55.571740,64965,477,TCP,390,0
2025-10-22T23:55:56.489555,41093,80,TCP,1304,1
2025-10-22T23:55:56.629007,47703,443,UDP,1483,1
2025-10-22T23:55:56.668824,36506,443,TCP,1159,1
2025-10-22T23:55:56.785826,63626,1883,TCP,1309,1
2025-10-22T23:55:57.320420,24094,1883,TCP,1053,1
2025-10-22T23:55:58.658350,37656,905,TCP,134,0
2025-10-22T23:56:00.102301,59609,1209,TCP,255,0
2025-10-22T23:56:00.310852,4991,918,TCP,117,2
2025-10-22T23:56:00.317681,60461,228,TCP,193,2
2025-10-22T23:56:00.687067,3030,393,TCP,119,2
2025-10-22T23:56:00.885172,39197,689,TCP,150,2
2025-10-22T23:56:02.213815,40779,6261,TCP,74,0
2025-10-22T23:56:03.627459,41601,1887,TCP,507,0
2025-10-22T23:56:05.411293,8630,884,TCP,438,0
2025-10-22T23:56:05.491885,55666,5466,TCP,589,0
2025-10-22T23:56:06.218291,20685,6364,TCP,267,0
2025-10-22T23:56:07.211723,33891,2279,TCP,569,0
2025-10-22T23:56:08.009970,15528,2510,TCP,157,0
2025-10-22T23:56:08.256277,48591,3217,UDP,160,0
2025-10-22T23:56:08.886001,7889,6801,UDP,104,0
2025-10-22T23:56:10.443442,21269,6924,TCP,80,0
2025-10-22T23:56:10.756737,34311,565,TCP,67,2
2025-10-22T23:56:11.134730,20508,41,TCP,184,2
2025-10-22T23:56:11.648236,65023,981,TCP,196,2
2025-10-22T23:56:12.002823,48830,919,TCP,124,2
2025-10-22T23:56:12.625362,15322,558,TCP,97,2
2025-10-22T23:56:12.849348,33496,589,TCP,162,2
2025-10-22T23:56:13.432868,57029,156,TCP,186,2
2025-10-22T23:56:15.711942,23077,1245,UDP,138,0
2025-10-22T23:56:17.014198,62447,5735,TCP,415,0
2025-10-22T23:56:18.172957,65454,289,TCP,76,2
2025-10-22T23:56:18.793464,20057,106,TCP,114,2
2025-10-22T23:56:19.237586,18496,371,TCP,136,2
2025-10-22T23:56:19.423079,12322,410,TCP,119,2
2025-10-22T23:56:19.550499,58872,801,TCP,172,2
2025-10-22T23:56:19.891639,23246,265,TCP,175,2
2025-10-22T23:56:20.884544,54801,890,TCP,406,0
2025-10-22T23:56:21.167446,52929,1879,UDP,441,0
2025-10-22T23:56:22.593506,23900,3872,TCP,525,0
2025-10-22T23:56:23.369289,13873,5097,UDP,229,0
2025-10-22T23:56:24.469537,52949,2034,UDP,154,0
2025-10-22T23:56:26.015265,20680,800,TCP,104,0
2025-10-22T23:56:27.357994,40699,3074,TCP,552,0
2025-10-22T23:56:28.917327,57751,3615,TCP,594,0
2025-10-22T23:56:29.006138,65351,1742,ICMP,487,0
2025-10-22T23:56:29.999007,11229,80,UDP,1146,1
2025-10-22T23:56:30.666246,7129,443,UDP,1280,1
2025-10-22T23:56:30.753238,42349,80,UDP,1053,1
2025-10-22T23:56:31.009933,56356,8080,TCP,1367,1
2025-10-22T23:56:31.056896,40237,443,TCP,1155,1
2025-10-22T23:56:31.305042,8651,443,TCP,1449,1
2025-10-22T23:56:31.761804,10153,1883,TCP,1178,1
2025-10-22T23:56:33.140656,13068,6519,TCP,344,0
2025-10-22T23:56:35.091984,63546,1513,UDP,264,0
2025-10-22T23:56:35.110930,25345,2511,TCP,587,0
2025-10-22T23:56:36.708147,5181,863,TCP,338,0
2025-10-22T23:56:37.955750,54821,894,TCP,306,0
2025-10-22T23:56:38.111354,37834,1785,TCP,365,0
2025-10-22T23:56:39.261106,65294,3922,UDP,534,0
2025-10-22T23:56:41.067093,63472,4540,TCP,241,0
2025-10-22T23:56:41.392550,12161,2562,TCP,467,0
2025-10-22T23:56:43.207180,12596,265,TCP,243,0
2025-10-22T23:56:44.608607,53095,2051,UDP,389,0
2025-10-22T23:56:44.915664,42115,578,TCP,65,2
2025-10-22T23:56:44.943691,55788,144,TCP,61,2
2025-10-22T23:56:45.055204,14406,80,TCP,181,2
2025-10-22T23:56:46.871156,16231,4254,TCP,78,0
2025-10-22T23:56:48.407615,57440,3778,UDP,556,0
2025-10-22T23:56:49.849841,28368,4766,TCP,592,0
2025-10-22T23:56:50.690079,20059,3846,UDP,507,0
2025-10-22T23:56:51.171774,40763,305,TCP,104,0
2025-10-22T23:56:52.467841,28818,2323,TCP,249,0
2025-10-22T23:56:53.584442,15906,5943,UDP,362,0
2025-10-22T23:56:55.080392,12998,80,UDP,1335,1
2025-10-22T23:56:55.715144,9997,1883,TCP,1219,1
2025-10-22T23:56:56.163053,56420,443,TCP,1184,1
2025-10-22T23:56:56.747970,10135,80,TCP,1392,1
2025-10-22T23:56:58.430472,7484,80,UDP,1035,1
2025-10-22T23:56:58.703778,47537,443,UDP,1224,1
2025-10-22T23:56:58.716511,8241,443,UDP,1380,1
2025-10-22T23:56:59.146360,56011,80,UDP,1500,1
2025-10-22T23:56:59.885812,3420,443,UDP,1358,1
2025-10-22T23:57:00.648198,9010,80,TCP,1292,1
2025-10-22T23:57:01.294481,49541,8080,TCP,1135,1
2025-10-22T23:57:02.065817,21576,5866,TCP,107,0
2025-10-22T23:57:03.291661,26695,20,TCP,482,0
2025-10-22T23:57:03.373943,38748,5177,UDP,376,0
2025-10-22T23:57:04.323065,49715,2463,UDP,79,0
2025-10-22T23:57:05.216143,43656,182,TCP,120,2
2025-10-22T23:57:05.504654,64282,831,TCP,60,2
2025-10-22T23:57:05.872759,31121,853,TCP,109,2
2025-10-22T23:57:06.513604,32803,115,TCP,49,2
2025-10-22T23:57:08.751028,6020,2077,TCP,494,0
2025-10-22T23:57:10.710876,43391,4710,TCP,131,0
2025-10-22T23:57:11.575317,6791,3092,TCP,510,0
2025-10-22T23:57:12.798015,13061,2461,TCP,222,0
2025-10-22T23:57:14.616756,40392,6192,TCP,274,0
2025-10-22T23:57:14.971102,56473,6182,TCP,338,0
2025-10-22T23:57:16.885597,41484,6146,TCP,443,0
2025-10-22T23:57:17.112570,21640,3961,TCP,118,0
2025-10-22T23:57:18.596179,48115,4657,TCP,499,0
2025-10-22T23:57:20.488250,61930,8080,TCP,1084,1
2025-10-22T23:57:20.707793,56119,80,UDP,1315,1
2025-10-22T23:57:21.364828,56912,1883,TCP,1030,1
2025-10-22T23:57:22.125587,14050,443,TCP,1284,1
2025-10-22T23:57:24.106479,29775,5548,UDP,236,0
2025-10-22T23:57:25.158696,17856,5325,UDP,310,0
2025-10-22T23:57:26.302222,9203,682,ICMP,254,0
2025-10-22T23:57:27.181316,3209,2233,TCP,42,0
2025-10-22T23:57:28.888335,14244,981,UDP,381,0
2025-10-22T23:57:29.126888,54713,6196,UDP,406,0
2025-10-22T23:57:30.508515,63698,6894,TCP,243,0
2025-10-22T23:57:32.208831,39668,2457,UDP,213,0
2025-10-22T23:57:32.671048,39455,594,TCP,474,0
2025-10-22T23:57:34.651534,40355,3527,TCP,428,0
2025-10-22T23:57:35.300127,9511,6380,TCP,355,0
2025-10-22T23:57:37.204340,24906,5198,TCP,114,0
2025-10-22T23:57:37.299001,10524,4586,TCP,268,0
2025-10-22T23:57:38.877037,1800,3057,TCP,203,0
2025-10-22T23:57:39.884067,44427,8055,TCP,133,0
2025-10-22T23:57:40.836416,46569,2863,TCP,143,0
2025-10-22T23:57:42.404448,41056,4963,UDP,473,0
2025-10-22T23:57:43.534161,40397,5247,TCP,77,0
2025-10-22T23:57:44.284688,56057,791,TCP,552,0
2025-10-22T23:57:45.977031,23250,3314,TCP,435,0
2025-10-22T23:57:47.442479,31605,1883,UDP,1088,1
